"ISCO08","GEO","UNIT","DURATION","TIME","ISCED11","SEX","AGE","Value","Flag and Footnotes"
"Specialist medical practitioners","United Kingdom","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","27.6",""
"Specialist medical practitioners","United Kingdom","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","38.7",""
"Specialist medical practitioners","United Kingdom","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","47.1",""
"Specialist medical practitioners","United Kingdom","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","47.7",""
"Specialist medical practitioners","United Kingdom","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","65 years or over","45.8",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","41.8",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","36.2",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","25.5",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","15.5",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Males","65 years or over","10.0",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","50.4",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","32.0",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","20.0",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","14.8",""
"Specialist medical practitioners","United Kingdom","Percentage","Never","2014","All ISCED 2011 levels ","Females","65 years or over","10.0",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Specialist medical practitioners","Iceland","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","20.0",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","21.9",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","31.4",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","37.6",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","65 years or over","55.6",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","26.2",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","40.1",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","41.6",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","46.0",""
"Specialist medical practitioners","Iceland","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","45.2",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","31.8",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","50.1",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","50.4",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","45.7",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","65 years or over","31.2",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","34.3",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","42.9",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","45.6",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","44.1",""
"Specialist medical practitioners","Iceland","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","65 years or over","40.4",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","48.2",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","28.0",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","18.2",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","16.8",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Males","65 years or over","13.2",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","39.5",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","17.0",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","12.8",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","10.0",""
"Specialist medical practitioners","Iceland","Percentage","Never","2014","All ISCED 2011 levels ","Females","65 years or over","14.4",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Specialist medical practitioners","Norway","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Specialist medical practitioners","Norway","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
